SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_ANNUITY,EXT_SOURCE_2,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,MOST_RECENT,DAYS_CREDIT_REC,MONTHS_BALANCE,STATUS,SK_ID_PREV,PREV_NAME_CONTRACT_TYPE,AMT_APPLICATION,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,NAME_YIELD_GROUP,PREV_APP_COUNT,PREV_APP_BINS
100041,0,Cash loans,F,N,N,0,112500.0,450000.0,Working,Higher education,Married,House / apartment,0.008575,-12158,-1275,-6265.0,-2009,1,1,1,1,1,0,2,2,MONDAY,19,0,0,0,0,0,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44509.5,0.6631580756296298,5325232.0,Closed,currency 1,-66.0,0.0,0.0,0.0,Consumer credit,-34.0,51-75,-66.0,,,2305060.0,Consumer loans,58486.5,SUNDAY,14.0,Y,1.0,XAP,Approved,-1508.0,Cash through the bank,XAP,Refreshed,Consumer Electronics,POS,XNA,Country-wide,4000.0,Consumer electronics,high,2.0,0-10
100043,0,Cash loans,F,N,Y,2,198000.0,641173.5,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-17199,-768,-63.0,-735,1,1,1,1,1,0,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23157.0,0.6816988025574287,6102747.0,Closed,currency 1,-1169.0,0.0,0.0,0.0,Credit card,-127.0,More than 250,-1169.0,-37.0,0,2455539.0,Consumer loans,1125000.0,TUESDAY,14.0,Y,1.0,XAP,Refused,-23.0,XNA,LIMIT,Repeater,Furniture,POS,XNA,Stone,100.0,Industry,low_normal,9.0,0-10
100044,0,Cash loans,M,N,Y,0,121500.0,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.030755,-21077,-1288,-5474.0,-4270,1,1,0,1,1,0,2,2,FRIDAY,10,0,0,0,0,1,1,Transport: type 4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15151.5,0.7197985370372056,5057760.0,Active,currency 1,-773.0,0.0,0.0,0.0,Consumer credit,-11.0,76-100,-83.0,,,1516108.0,Consumer loans,50850.0,SATURDAY,12.0,Y,1.0,XAP,Approved,-384.0,Cash through the bank,XAP,Repeater,Construction Materials,POS,XNA,Stone,20.0,Construction,low_normal,4.0,0-10
100045,0,Cash loans,F,N,Y,0,99000.0,247275.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.006207,-23920,365243,-9817.0,-4969,1,0,0,1,1,0,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17338.5,0.6507647995068742,5377609.0,Active,currency 1,-337.0,0.0,0.0,0.0,Consumer credit,-217.0,More than 250,-337.0,,,2052027.0,Cash loans,1170000.0,WEDNESDAY,14.0,Y,1.0,XNA,Approved,-1017.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,low_normal,4.0,0-10
100046,0,Revolving loans,M,Y,Y,0,180000.0,540000.0,Working,Higher education,Married,House / apartment,0.025164,-16126,-1761,-8236.0,-4292,1,1,0,1,0,0,2,2,TUESDAY,8,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000.0,0.7380532835697358,6672229.0,Active,currency 1,-427.0,0.0,0.0,0.0,Credit card,-9.0,More than 250,-427.0,,,1529558.0,Cash loans,450000.0,MONDAY,15.0,Y,1.0,Repairs,Refused,-449.0,Cash through the bank,LIMIT,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1.0,XNA,low_normal,2.0,0-10
100047,1,Cash loans,M,N,Y,0,202500.0,1193580.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-17482,-1262,-1182.0,-1029,1,1,0,1,0,0,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35028.0,0.306840586048305,5357373.0,Active,currency 1,-956.0,0.0,0.0,0.0,Credit card,-20.0,More than 250,-420.0,,,2060141.0,Cash loans,450000.0,FRIDAY,11.0,Y,1.0,XNA,Approved,-1072.0,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1.0,XNA,low_normal,6.0,0-10
100048,0,Cash loans,F,N,Y,0,202500.0,604152.0,Working,Secondary / secondary special,Married,House / apartment,0.009175,-16971,-475,-3148.0,-513,1,1,0,1,1,0,2,2,MONDAY,12,0,1,1,0,1,1,Industry: type 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29196.0,0.0373152355612163,5295749.0,Closed,currency 1,-75.0,0.0,0.0,0.0,Microloan,-61.0,51-75,-75.0,0.0,0,1366912.0,Cash loans,814500.0,TUESDAY,9.0,Y,1.0,XNA,Approved,-314.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,low_normal,4.0,0-10
100049,1,Cash loans,F,N,N,0,135000.0,288873.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007305,-13384,-3597,-45.0,-4409,1,1,1,1,1,0,3,3,THURSDAY,11,0,0,0,0,0,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16258.5,0.6742032101473874,5244759.0,Active,currency 1,-568.0,0.0,0.0,0.0,Credit card,-8.0,26-50,-27.0,,,1182112.0,Cash loans,67500.0,MONDAY,9.0,Y,1.0,XNA,Approved,-416.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4.0,XNA,middle,5.0,0-10
100050,0,Cash loans,F,N,Y,0,108000.0,746280.0,Pensioner,Higher education,Single / not married,House / apartment,0.010966,-23548,365243,-5745.0,-4576,1,0,0,1,0,0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42970.5,0.7661378050275851,6363405.0,Closed,currency 1,-694.0,0.0,0.0,0.0,Consumer credit,-135.0,More than 250,-694.0,0.0,C,1997429.0,Revolving loans,0.0,WEDNESDAY,9.0,Y,1.0,XAP,Canceled,-231.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,3.0,0-10
100051,0,Cash loans,M,N,Y,0,202500.0,661702.5,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007114,-9827,-758,-4166.0,-2380,1,1,1,1,0,0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48280.5,0.6315186311742824,,,,,,,,,,,,,,2499893.0,Cash loans,0.0,TUESDAY,15.0,Y,1.0,XNA,Canceled,-36.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,3.0,0-10
100052,0,Revolving loans,F,N,Y,1,90000.0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009334,-7974,-895,-6591.0,-642,1,1,1,1,0,0,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000.0,0.535542260363498,,,,,,,,,,,,,,1717648.0,Consumer loans,27175.5,THURSDAY,9.0,Y,1.0,XAP,Approved,-298.0,Cash through the bank,XAP,Repeater,Computers,POS,XNA,Country-wide,10.0,Connectivity,high,2.0,0-10
100053,0,Cash loans,F,N,Y,0,202500.0,305221.5,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0196889999999999,-20373,365243,-7760.0,-1993,1,0,0,1,0,0,2,2,MONDAY,8,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17649.0,0.2476647173356162,5723583.0,Closed,currency 1,-1767.0,0.0,0.0,0.0,Consumer credit,-630.0,More than 250,-1764.0,,,1045294.0,Revolving loans,0.0,FRIDAY,10.0,Y,1.0,XAP,Canceled,-24.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,5.0,0-10
100054,0,Cash loans,F,N,Y,0,99000.0,260640.0,Working,Secondary / secondary special,Married,House / apartment,0.022625,-20121,-5332,-9197.0,-3283,1,1,1,1,1,0,2,2,WEDNESDAY,16,0,0,0,0,1,1,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26838.0,0.0892406534424171,5727773.0,Active,currency 1,-1138.0,0.0,0.0,0.0,Consumer credit,-42.0,More than 250,-1138.0,-9.0,C,1026256.0,Consumer loans,102937.5,WEDNESDAY,14.0,Y,1.0,XAP,Approved,-287.0,Cash through the bank,XAP,Repeater,Computers,POS,XNA,Stone,19.0,Consumer electronics,low_normal,5.0,0-10
100055,0,Cash loans,F,N,N,0,130500.0,1350000.0,State servant,Secondary / secondary special,Married,House / apartment,0.020713,-19727,-4411,-6225.0,-3199,1,1,1,1,1,0,3,3,THURSDAY,10,0,0,0,0,0,0,Government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37255.5,0.5891866296961207,5827036.0,Active,currency 1,-350.0,0.0,0.0,0.0,Consumer credit,-13.0,151-175,-161.0,,,2832301.0,Consumer loans,37219.5,TUESDAY,6.0,Y,1.0,XAP,Approved,-353.0,XNA,XAP,Repeater,Consumer Electronics,POS,XNA,Stone,160.0,Consumer electronics,low_normal,2.0,0-10
100056,0,Cash loans,M,Y,Y,0,360000.0,1506816.0,Working,Secondary / secondary special,Married,House / apartment,0.010006,-18264,-9523,-5504.0,-1797,1,1,0,1,0,0,2,2,THURSDAY,10,0,0,0,0,1,1,Transport: type 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49927.5,0.5239340474953537,,,,,,,,,,,,,,1874778.0,Cash loans,405000.0,MONDAY,11.0,Y,1.0,XNA,Approved,-2166.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Country-wide,-1.0,Consumer electronics,middle,3.0,0-10
100058,0,Revolving loans,F,N,Y,0,54000.0,135000.0,State servant,Higher education,Married,House / apartment,0.0145199999999999,-12406,-1176,-1149.0,-2576,1,1,0,0,0,0,2,2,THURSDAY,9,0,0,0,0,0,0,School,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6750.0,0.4508497225560816,6552705.0,Active,currency 1,-790.0,0.0,0.0,0.0,Credit card,-18.0,201-225,-223.0,,,,,,,,,,,,,,,,,,,,,,,,
100059,0,Cash loans,M,Y,Y,1,540000.0,675000.0,Commercial associate,Higher education,Married,House / apartment,0.026392,-18632,-6977,-3904.0,-1937,1,1,0,1,1,0,2,2,TUESDAY,10,0,0,0,0,0,0,Services,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34596.0,0.7133545848531052,6798302.0,Active,currency 1,-447.0,0.0,0.0,0.0,Car loan,-12.0,176-200,-194.0,-7.0,C,1698819.0,Consumer loans,1305000.0,SATURDAY,12.0,Y,1.0,XAP,Refused,-213.0,Cash through the bank,LIMIT,Repeater,Clothing and Accessories,POS,XNA,Stone,50.0,Clothing,low_normal,18.0,11-20
100060,0,Cash loans,M,Y,N,0,76500.0,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-12282,-778,-1824.0,-1992,1,1,1,1,0,0,2,2,TUESDAY,10,0,0,0,0,0,0,Emergency,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14661.0,0.705947456699447,5369259.0,Closed,currency 1,-809.0,0.0,0.0,0.0,Consumer credit,-288.0,More than 250,-809.0,0.0,C,1191663.0,Cash loans,180000.0,FRIDAY,13.0,Y,1.0,Repairs,Approved,-466.0,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1.0,XNA,high,1.0,0-10
100061,0,Cash loans,F,N,Y,2,225000.0,314055.0,Commercial associate,Higher education,Married,House / apartment,0.006629,-10473,-1392,-2025.0,-1240,1,1,0,1,0,0,2,2,THURSDAY,3,0,0,0,1,1,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16164.0,0.7029791046049891,6830335.0,Closed,currency 1,-924.0,0.0,0.0,0.0,Consumer credit,-426.0,More than 250,-924.0,0.0,C,1194857.0,Cash loans,765000.0,TUESDAY,11.0,Y,1.0,XNA,Approved,-709.0,XNA,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,middle,6.0,0-10
100062,0,Cash loans,M,Y,N,0,81000.0,675000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006,-18611,365243,-6936.0,-2142,1,0,0,1,1,0,2,2,TUESDAY,17,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32472.0,0.6628649268152181,6348204.0,Closed,currency 1,-306.0,0.0,0.0,0.0,Consumer credit,-270.0,More than 250,-306.0,-1.0,X,1629558.0,Cash loans,0.0,WEDNESDAY,13.0,Y,1.0,XNA,Refused,-295.0,XNA,HC,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,10.0,0-10
100063,0,Cash loans,F,N,Y,0,180000.0,837427.5,Working,Higher education,Married,House / apartment,0.022625,-12955,-4106,-7054.0,-5164,1,1,0,1,1,1,2,2,MONDAY,15,0,0,0,0,0,0,Medicine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45558.0,0.6166372926426479,5680695.0,Active,currency 1,-1011.0,0.0,0.0,0.0,Credit card,-4.0,226-250,-238.0,-22.0,C,1284590.0,Consumer loans,155668.5,SUNDAY,15.0,Y,1.0,XAP,Approved,-456.0,Cash through the bank,XAP,Repeater,Audio/Video,POS,XNA,Country-wide,2301.0,Consumer electronics,low_action,9.0,0-10
100064,0,Cash loans,F,N,N,0,67500.0,298728.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0.019101,-21621,365243,-2019.0,-1344,1,0,0,1,0,0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15381.0,0.6227082733555896,6612298.0,Active,currency 1,-509.0,0.0,0.0,0.0,Consumer credit,-21.0,More than 250,-339.0,0.0,1,1955764.0,Consumer loans,47607.48,THURSDAY,21.0,Y,1.0,XAP,Approved,-613.0,Cash through the bank,XAP,New,Audio/Video,POS,XNA,Regional / Local,146.0,Consumer electronics,low_action,1.0,0-10
100068,0,Revolving loans,M,N,Y,0,81000.0,247500.0,Working,Secondary / secondary special,Married,House / apartment,0.031329,-18248,-2351,-4375.0,-1721,1,1,1,1,1,0,2,2,WEDNESDAY,14,0,0,0,0,1,1,Security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12375.0,0.6091352920795285,5086755.0,Active,currency 1,-400.0,0.0,0.0,0.0,Consumer credit,-35.0,More than 250,-400.0,,,2542713.0,Consumer loans,82152.0,THURSDAY,13.0,Y,1.0,XAP,Approved,-167.0,Cash through the bank,XAP,New,Computers,POS,XNA,Stone,206.0,Consumer electronics,low_normal,1.0,0-10
100069,0,Cash loans,M,Y,Y,1,360000.0,640458.0,Working,Secondary / secondary special,Separated,House / apartment,0.00733,-14186,-1743,-2128.0,-4982,1,1,0,1,0,0,2,2,MONDAY,11,0,1,1,0,1,1,Transport: type 4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27265.5,0.2567370429595146,5653669.0,Active,currency 1,-467.0,0.0,0.0,0.0,Consumer credit,-6.0,101-125,-112.0,0.0,C,2173424.0,Consumer loans,112770.0,MONDAY,10.0,Y,1.0,XAP,Approved,-112.0,XNA,XAP,Repeater,Mobile,POS,XNA,Country-wide,30.0,Connectivity,middle,7.0,0-10
100070,0,Cash loans,M,Y,Y,0,540000.0,1227901.5,Working,Higher education,Widow,House / apartment,0.032561,-20544,-2091,-6846.0,-566,1,1,1,1,0,0,1,1,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46899.0,0.6535972121081295,5524303.0,Active,currency 1,-299.0,0.0,0.0,0.0,Consumer credit,-4.0,More than 250,-299.0,,,1006389.0,Consumer loans,163189.89,WEDNESDAY,11.0,Y,1.0,XAP,Approved,-286.0,Cash through the bank,XAP,Repeater,Mobile,POS,XNA,Country-wide,80.0,Connectivity,middle,2.0,0-10
100071,0,Cash loans,F,N,Y,0,180000.0,1663987.5,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-20121,-2446,-6755.0,-2177,1,1,0,1,0,0,2,2,MONDAY,12,0,0,0,0,0,0,Industry: type 11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86989.5,0.5706663563799912,5132448.0,Closed,currency 1,-1592.0,0.0,0.0,0.0,Consumer credit,-593.0,More than 250,-1106.0,,,1642618.0,Cash loans,594000.0,FRIDAY,9.0,Y,1.0,XNA,Approved,-1053.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,low_normal,2.0,0-10
100072,0,Cash loans,M,N,N,0,180000.0,1080000.0,Working,Incomplete higher,Single / not married,With parents,0.010006,-7907,-1324,-4557.0,-586,1,1,0,1,0,1,2,1,TUESDAY,9,0,0,0,0,0,0,Trade: type 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44118.0,0.0265407750366898,5892290.0,Closed,currency 1,-630.0,0.0,0.0,0.0,Consumer credit,-119.0,More than 250,-494.0,-16.0,X,1476081.0,Cash loans,0.0,THURSDAY,10.0,Y,1.0,XNA,Canceled,-124.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,10.0,0-10
100073,0,Cash loans,M,Y,Y,0,324000.0,1130760.0,Pensioner,Higher education,Civil marriage,House / apartment,0.01885,-22843,365243,-1042.0,-3967,1,0,0,1,0,0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40189.5,0.7330511930996613,5490701.0,Active,currency 1,-181.0,0.0,0.0,0.0,Credit card,-25.0,176-200,-181.0,,,1290992.0,Cash loans,0.0,THURSDAY,11.0,Y,1.0,XNA,Canceled,-7.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,9.0,0-10
100075,0,Cash loans,F,N,N,0,112500.0,95940.0,Working,Higher education,Single / not married,House / apartment,0.00496,-12240,-3720,-5246.0,-4541,1,1,0,1,0,0,2,2,MONDAY,14,0,0,0,0,0,0,University,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10462.5,0.6645439411246608,5383477.0,Active,currency 1,-906.0,0.0,0.0,0.0,Consumer credit,-10.0,76-100,-83.0,,,1596605.0,Revolving loans,225000.0,MONDAY,15.0,Y,1.0,XAP,Approved,-280.0,XNA,XAP,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1.0,XNA,XNA,7.0,0-10
100076,0,Cash loans,M,Y,N,0,180000.0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-13866,-2546,-5448.0,-4097,1,1,0,1,0,0,2,2,MONDAY,12,0,0,0,0,0,0,Transport: type 3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9679.5,0.5848873555356944,5471414.0,Active,currency 1,-441.0,0.0,0.0,0.0,Car loan,-10.0,101-125,-121.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,
100077,0,Cash loans,M,N,Y,0,180000.0,1256400.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.072508,-12049,-579,-6105.0,-1,1,1,0,1,0,0,1,1,WEDNESDAY,12,0,0,0,0,0,0,Police,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40657.5,0.6473478219828046,5059222.0,Active,currency 1,-148.0,0.0,0.0,0.0,Credit card,-24.0,126-150,-148.0,,,1879539.0,Cash loans,1147500.0,TUESDAY,14.0,Y,1.0,Repairs,Refused,-176.0,Cash through the bank,HC,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1.0,XNA,low_normal,26.0,21-30
100078,0,Cash loans,F,Y,Y,0,180000.0,1035000.0,State servant,Higher education,Married,House / apartment,0.028663,-19550,-4856,-6836.0,-3084,1,1,0,1,0,0,2,2,TUESDAY,9,0,0,0,0,0,0,Government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43983.0,0.5172704004425673,6460632.0,Active,currency 1,-862.0,0.0,0.0,0.0,Credit card,-28.0,More than 250,-862.0,-1.0,0,1986973.0,Cash loans,0.0,WEDNESDAY,11.0,Y,1.0,XNA,Canceled,-13.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,11.0,11-20
100079,0,Revolving loans,M,N,Y,0,225000.0,270000.0,Working,Secondary / secondary special,Separated,Municipal apartment,0.00733,-15359,-114,-5076.0,-2922,1,1,0,1,0,0,2,2,THURSDAY,9,0,0,0,0,1,1,Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500.0,0.5619229565929612,6445631.0,Closed,currency 1,-553.0,0.0,0.0,0.0,Consumer credit,-354.0,More than 250,-553.0,,,2293676.0,Consumer loans,76477.5,SATURDAY,15.0,Y,1.0,XAP,Refused,-607.0,Cash through the bank,LIMIT,Repeater,Audio/Video,POS,XNA,Stone,180.0,Consumer electronics,high,3.0,0-10
100080,0,Revolving loans,F,N,N,1,157500.0,450000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.010966,-11956,-3154,-8118.0,-4143,1,1,0,1,0,0,2,2,SUNDAY,10,0,0,0,0,0,0,Kindergarten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22500.0,0.1238882922844139,6620394.0,Closed,currency 1,-1802.0,0.0,0.0,0.0,Consumer credit,-1516.0,More than 250,-1802.0,,,1727360.0,Cash loans,0.0,SUNDAY,15.0,Y,1.0,XNA,Canceled,-182.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,7.0,0-10
100081,0,Cash loans,M,Y,N,0,180000.0,450000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.0145199999999999,-10848,-121,-4809.0,-3494,1,1,0,1,0,0,2,2,SATURDAY,9,0,0,0,0,0,0,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21109.5,0.6454384930609306,,,,,,,,,,,,,,2087567.0,Consumer loans,46755.0,SUNDAY,12.0,Y,1.0,XAP,Approved,-2519.0,Cash through the bank,XAP,New,Mobile,POS,XNA,Country-wide,18.0,Connectivity,low_normal,1.0,0-10
100082,0,Cash loans,M,N,N,2,180000.0,450000.0,Commercial associate,Higher education,Married,House / apartment,0.01885,-12009,-2844,-1377.0,-3656,1,1,1,1,1,0,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21109.5,0.6865047975453018,5479497.0,Active,currency 1,-1270.0,0.0,0.0,0.0,Credit card,-47.0,51-75,-65.0,,,2604556.0,Cash loans,0.0,FRIDAY,17.0,Y,1.0,XNA,Canceled,-37.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,0.0,XNA,XNA,15.0,11-20
100083,0,Cash loans,M,Y,Y,0,103500.0,573628.5,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-15406,-892,-341.0,-4176,1,1,0,1,0,0,2,2,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24435.0,0.7071263161734994,6307728.0,Active,currency 1,-494.0,0.0,0.0,0.0,Car loan,-32.0,More than 250,-494.0,,,1231722.0,Cash loans,157500.0,MONDAY,13.0,Y,1.0,XNA,Approved,-798.0,Cash through the bank,XAP,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,middle,3.0,0-10
100084,0,Cash loans,M,N,Y,2,225000.0,495351.0,Working,Secondary / secondary special,Separated,House / apartment,0.02461,-14860,-1156,-23.0,-1072,1,1,0,1,0,0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26140.5,0.5705270507243844,6291458.0,Closed,currency 1,-2152.0,0.0,0.0,0.0,Consumer credit,-988.0,More than 250,-2152.0,0.0,C,2195900.0,Cash loans,468000.0,FRIDAY,10.0,Y,1.0,Buying a new car,Refused,-63.0,Cash through the bank,HC,Refreshed,XNA,Cash,walk-in,Credit and cash offices,-1.0,XNA,low_normal,7.0,0-10
